OpportunityID,CustomerID,OpportunityName,Stage,ExpectedCloseDate,ExpectedRevenue,Owner,Probability
OPP1422,CUST008,Utilize Revolutionary Action-Items,Closed Won,2025-07-19,16421.79,Jessica,30
OPP1423,CUST007,Expedite Efficient E-Services,Negotiation,2025-10-28,16565.14,Cindy,70
OPP1424,CUST008,Mesh Next-Generation Metrics,Proposal,2025-10-21,10676.24,Ryan,10
OPP1425,CUST001,Extend 24/365 Content,Proposal,2025-07-27,16493.47,Dawn,70
OPP1426,CUST019,Synthesize Best-Of-Breed Models,Qualified,2025-08-13,13410.64,Jamie,90
OPP1427,CUST010,E-Enable B2C Content,Lead,2025-07-28,7643.21,Rachel,10
OPP1428,CUST018,Integrate Sticky Web-Readiness,Negotiation,2025-09-27,7638.24,Ruben,10
OPP1429,CUST019,Target Frictionless Communities,Closed Lost,2025-11-04,18329.16,Paul,30
OPP1430,CUST009,Revolutionize Bricks-And-Clicks Roi,Proposal,2025-12-17,6253.06,Jimmy,70
OPP1431,CUST018,Syndicate B2C E-Tailers,Lead,2025-12-15,8983.76,Kristen,30
OPP1432,CUST009,Innovate Efficient Networks,Negotiation,2025-07-19,8523.72,Nancy,50
OPP1433,CUST001,Visualize 24/365 Deliverables,Negotiation,2025-09-01,18319.14,Paula,50
OPP1434,CUST003,Brand B2B Relationships,Closed Lost,2025-09-15,5439.37,Andrew,90
OPP1435,CUST004,Evolve Frictionless Partnerships,Negotiation,2025-12-17,8122.97,Virginia,70
OPP1436,CUST014,Architect 24/365 Eyeballs,Negotiation,2025-07-24,19561.85,Kendra,30
OPP1437,CUST003,Morph Intuitive E-Markets,Lead,2025-07-22,5455.81,Brittany,30
OPP1438,CUST015,Productize Clicks-And-Mortar Schemas,Lead,2025-11-06,16867.04,Sara,50
OPP1439,CUST014,Leverage Enterprise Markets,Negotiation,2025-10-27,4057.92,Carla,90
OPP1440,CUST011,Visualize Enterprise E-Markets,Lead,2025-08-30,11742.68,David,10
OPP1441,CUST019,Utilize Mission-Critical Architectures,Closed Lost,2025-09-22,18570.99,Christopher,70
OPP1442,CUST002,Deliver Sticky Networks,Proposal,2025-08-20,9403.75,Daniel,10
OPP1443,CUST017,Enhance One-To-One E-Commerce,Lead,2025-07-21,13448.31,Debbie,10
OPP1444,CUST017,Evolve Best-Of-Breed Vortals,Closed Won,2025-12-22,4522.44,Kimberly,30
OPP1445,CUST002,Seize Integrated Methodologies,Lead,2025-08-23,3681.1,Robert,90
OPP1446,CUST020,Leverage End-To-End Infrastructures,Closed Lost,2025-10-01,9110.84,Jason,90
OPP1447,CUST020,Facilitate Web-Enabled Experiences,Negotiation,2025-11-04,7693.18,Edward,10
OPP1448,CUST015,Harness Synergistic Applications,Proposal,2025-10-11,18836.4,Robert,10
OPP1449,CUST019,Synergize Cross-Media E-Tailers,Proposal,2025-08-22,19127.36,Barbara,70
OPP1450,CUST005,Brand Next-Generation Web-Readiness,Closed Lost,2025-07-21,1332.98,Jenny,90
OPP1451,CUST005,Morph Customized Schemas,Lead,2025-12-07,5980.5,Crystal,10
OPP1452,CUST009,Optimize B2B Solutions,Lead,2025-07-26,5398.02,Annette,30
OPP1453,CUST005,Harness Compelling Content,Lead,2025-10-28,4555.1,Elizabeth,90
OPP1454,CUST004,Envisioneer Integrated Technologies,Proposal,2025-08-07,6183.1,Suzanne,90
OPP1455,CUST018,Unleash Rich Web Services,Closed Won,2025-12-23,9253.12,Cassandra,30
OPP1456,CUST007,Transition Leading-Edge Roi,Lead,2025-10-09,7660.86,Erin,70
OPP1457,CUST001,Synthesize Back-End Partnerships,Negotiation,2025-11-13,3587.6,Rachel,50
OPP1458,CUST019,Seize Cutting-Edge Initiatives,Qualified,2025-11-08,1382.78,Patricia,70
OPP1459,CUST011,Re-Intermediate Enterprise Mindshare,Qualified,2025-08-17,7334.71,Michael,50
OPP1460,CUST019,Engage Visionary Initiatives,Proposal,2025-12-12,16780.94,Michael,70
OPP1461,CUST001,Engineer Strategic Roi,Closed Lost,2025-12-25,13385.15,Jeremy,10
OPP1462,CUST009,Orchestrate Dot-Com Web-Readiness,Qualified,2025-12-22,8927.0,Kevin,10
OPP1463,CUST003,Benchmark Interactive Supply-Chains,Closed Won,2025-11-12,3278.57,Jonathan,10
OPP1464,CUST013,Productize Magnetic Schemas,Closed Lost,2025-10-15,13450.61,Cynthia,50
OPP1465,CUST001,Productize Scalable Web Services,Negotiation,2025-12-06,6976.35,Patricia,90
OPP1466,CUST015,Streamline End-To-End Web Services,Negotiation,2025-08-17,19205.23,Anthony,90
OPP1467,CUST004,Unleash Best-Of-Breed Networks,Proposal,2025-11-22,7118.8,Stacy,30
OPP1468,CUST015,Integrate Integrated Platforms,Lead,2025-07-16,4261.21,Jesse,10
OPP1469,CUST005,Orchestrate Innovative Functionalities,Negotiation,2025-08-20,14458.58,Alan,10
OPP1470,CUST012,Monetize Value-Added Methodologies,Lead,2025-09-25,11903.23,Heather,10
OPP1471,CUST016,Synthesize Innovative Relationships,Proposal,2025-08-19,16094.14,Benjamin,30
OPP1472,CUST008,Enhance Best-Of-Breed Action-Items,Qualified,2025-12-20,10864.69,Gabrielle,90
OPP1473,CUST015,Evolve Collaborative Schemas,Proposal,2025-08-16,19634.2,Anna,30
OPP1474,CUST001,Cultivate Value-Added Portals,Closed Lost,2025-07-28,1735.85,Eileen,50
OPP1475,CUST019,Aggregate Collaborative Partnerships,Closed Won,2025-12-03,2055.24,Jessica,30
OPP1476,CUST001,Redefine Front-End Systems,Closed Won,2025-09-29,12635.0,George,90
OPP1477,CUST019,Monetize Visionary Infrastructures,Lead,2025-12-17,1223.59,Sergio,10
OPP1478,CUST017,Exploit Interactive Initiatives,Negotiation,2025-09-25,12345.33,Brian,10
OPP1479,CUST005,Mesh B2B Systems,Negotiation,2025-12-15,5528.26,Elizabeth,70
OPP1480,CUST018,Harness One-To-One Interfaces,Proposal,2025-09-02,6685.15,Aaron,50
OPP1481,CUST009,Benchmark Best-Of-Breed Roi,Qualified,2025-12-02,9425.51,Elizabeth,70
OPP1482,CUST019,Optimize Next-Generation Bandwidth,Closed Won,2025-09-06,7759.21,Matthew,70
OPP1483,CUST008,Morph Wireless Functionalities,Lead,2025-12-20,17848.46,Jamie,50
OPP1484,CUST019,Incentivize 24/365 Mindshare,Closed Lost,2025-08-13,3362.89,John,10
OPP1485,CUST020,Orchestrate Dynamic E-Business,Lead,2025-11-09,7339.22,Michael,50
OPP1486,CUST015,Evolve E-Business Content,Proposal,2025-12-28,2548.26,Kimberly,70
OPP1487,CUST008,Deliver Distributed Roi,Proposal,2025-09-04,8541.06,Donna,30
OPP1488,CUST014,Transform Impactful Partnerships,Closed Lost,2025-09-01,10517.88,Russell,50
OPP1489,CUST001,Engage Real-Time Niches,Lead,2025-11-16,13048.5,James,90
OPP1490,CUST010,Incentivize Clicks-And-Mortar Communities,Negotiation,2025-09-15,823.9,Sara,70
OPP1491,CUST007,Iterate Global Architectures,Closed Lost,2025-07-29,1447.95,Clinton,30
OPP1492,CUST019,Enable Dot-Com Initiatives,Closed Lost,2025-08-04,19459.98,Darrell,30
OPP1493,CUST020,Monetize Vertical Platforms,Closed Lost,2025-07-18,2008.68,Whitney,90
OPP1494,CUST018,Seize Revolutionary Deliverables,Qualified,2025-09-26,12037.22,Jessica,90
OPP1495,CUST018,Engineer Global Methodologies,Proposal,2025-08-11,19310.61,Amy,10
OPP1496,CUST011,Syndicate Value-Added Niches,Negotiation,2025-09-03,6011.59,Drew,10
OPP1497,CUST012,Harness 24/365 Paradigms,Qualified,2025-12-05,8739.2,David,90
OPP1498,CUST002,Deliver Integrated Schemas,Negotiation,2025-08-24,16220.97,Jason,70
OPP1499,CUST015,Leverage Web-Enabled Channels,Proposal,2025-08-19,11747.38,Renee,50
OPP1500,CUST002,E-Enable Vertical Content,Closed Lost,2025-09-03,17286.09,Rebecca,90
OPP1501,CUST006,Morph Mission-Critical Communities,Negotiation,2025-11-06,3113.36,Chelsea,90
OPP1502,CUST019,Extend Rich E-Business,Negotiation,2025-09-11,12888.78,Matthew,10
OPP1503,CUST001,Incentivize World-Class Networks,Closed Won,2025-07-27,18573.31,Darren,70
OPP1504,CUST006,Seize Back-End Functionalities,Closed Won,2025-11-01,6547.59,Kimberly,90
OPP1505,CUST018,Empower Value-Added E-Markets,Qualified,2025-12-15,1653.61,Joshua,30
OPP1506,CUST016,Architect 24/365 Web-Readiness,Lead,2025-10-20,16304.38,Linda,70
OPP1507,CUST003,Architect Holistic Platforms,Closed Won,2025-11-09,13304.1,Jennifer,90
OPP1508,CUST005,Maximize Frictionless Models,Closed Won,2025-12-09,14831.47,Rachel,70
OPP1509,CUST009,Optimize Front-End Experiences,Proposal,2025-12-02,7970.91,Janice,70
OPP1510,CUST007,Optimize Magnetic Initiatives,Proposal,2025-11-09,16259.42,Christopher,70
OPP1511,CUST005,Maximize Proactive Methodologies,Closed Won,2025-12-08,5954.13,Brian,70
OPP1512,CUST005,Enhance Proactive E-Tailers,Proposal,2025-10-10,3042.98,Jennifer,90
OPP1513,CUST007,Implement Integrated Functionalities,Qualified,2025-11-29,8842.26,Christina,50
OPP1514,CUST001,Incentivize Viral Schemas,Negotiation,2025-12-05,18864.78,Caitlin,70
OPP1515,CUST006,Monetize Global Interfaces,Negotiation,2025-09-27,10295.02,Steve,10
OPP1516,CUST010,Engineer Strategic Mindshare,Negotiation,2025-08-21,7476.18,Gregory,50
OPP1517,CUST020,Grow Dot-Com Deliverables,Lead,2025-07-22,11431.7,Peter,10
OPP1518,CUST010,Incentivize B2C Eyeballs,Proposal,2025-11-23,15013.0,William,90
OPP1519,CUST003,Whiteboard Virtual Paradigms,Qualified,2025-10-26,1698.55,Rachel,70
OPP1520,CUST001,Seize Interactive Supply-Chains,Closed Won,2025-09-27,1827.73,Travis,50
OPP1521,CUST012,Generate End-To-End Roi,Proposal,2025-10-26,14665.82,Teresa,30
OPP1522,CUST020,Morph Intuitive Systems,Closed Lost,2025-12-23,15910.98,Elizabeth,50
OPP1523,CUST008,Maximize Integrated Systems,Lead,2025-08-14,3906.75,Shelley,30
OPP1524,CUST002,Benchmark Rich Eyeballs,Negotiation,2025-10-02,14712.58,Lauren,30
OPP1525,CUST010,Iterate Sticky Functionalities,Closed Won,2025-12-12,12419.41,William,50
OPP1526,CUST007,Iterate Cutting-Edge Synergies,Proposal,2025-11-17,14056.06,Kiara,10
OPP1527,CUST015,Repurpose E-Business Vortals,Closed Won,2025-11-09,4859.77,Rebecca,10
OPP1528,CUST004,Innovate B2C Markets,Closed Won,2025-12-14,18304.95,Deborah,30
OPP1529,CUST001,Orchestrate Global Synergies,Qualified,2025-10-03,18729.6,Valerie,10
OPP1530,CUST008,Utilize Cross-Platform Applications,Closed Won,2025-11-05,18704.57,Karen,10
OPP1531,CUST014,Grow Intuitive Schemas,Qualified,2025-07-09,16204.25,David,50
OPP1532,CUST007,Deliver Dot-Com Technologies,Closed Lost,2025-10-06,13284.53,Alan,70
OPP1533,CUST015,Orchestrate Global E-Services,Negotiation,2025-07-26,5495.0,David,50
OPP1534,CUST017,Orchestrate Open-Source Platforms,Closed Lost,2025-07-04,11699.24,Drew,10
OPP1535,CUST003,Seize Distributed Methodologies,Qualified,2025-09-11,6155.98,Linda,30
OPP1536,CUST019,Brand Enterprise Networks,Closed Won,2025-11-29,15933.46,Lisa,70
OPP1537,CUST006,Unleash Compelling Deliverables,Negotiation,2025-07-22,17127.03,Tami,70
OPP1538,CUST014,Implement Robust E-Commerce,Qualified,2025-09-26,19268.71,Amanda,70
OPP1539,CUST017,Unleash Synergistic Partnerships,Closed Won,2025-11-03,12067.84,Dean,90
OPP1540,CUST011,Optimize Web-Enabled Deliverables,Qualified,2025-07-13,2690.93,Deborah,30
OPP1541,CUST007,Empower Real-Time Convergence,Negotiation,2025-10-13,9654.77,Sarah,30
OPP1542,CUST016,Revolutionize Turn-Key Technologies,Closed Lost,2025-11-10,7778.78,Elizabeth,50
OPP1543,CUST013,Enhance Magnetic Systems,Qualified,2025-08-08,14416.94,Lisa,50
OPP1544,CUST020,Synthesize Distributed Content,Closed Lost,2025-07-05,12992.06,Brandon,90
OPP1545,CUST017,Grow 24/7 Interfaces,Lead,2025-08-11,3480.66,Stephanie,30
OPP1546,CUST009,Disintermediate Holistic Methodologies,Qualified,2025-10-17,12292.26,Paula,50
OPP1547,CUST005,Reinvent Magnetic Bandwidth,Closed Lost,2025-07-20,4228.16,Laura,30
OPP1548,CUST012,Incubate Cross-Media E-Services,Lead,2025-07-21,556.31,Angela,70
OPP1549,CUST020,Synthesize Interactive Paradigms,Closed Lost,2025-12-14,3076.14,Charles,70
OPP1550,CUST005,Enhance Front-End Action-Items,Negotiation,2025-09-01,5308.1,Jennifer,30
OPP1551,CUST016,Expedite End-To-End Synergies,Closed Won,2025-12-19,3857.59,Justin,50
OPP1552,CUST012,Brand Visionary Systems,Lead,2025-08-18,7040.44,Sharon,10
OPP1553,CUST004,Harness Enterprise Networks,Proposal,2025-10-25,7771.38,Ruth,50
OPP1554,CUST019,Orchestrate User-Centric Functionalities,Proposal,2025-11-09,2809.07,Rachel,30
OPP1555,CUST014,Evolve Seamless Architectures,Negotiation,2025-07-31,11182.97,Jennifer,30
OPP1556,CUST001,Envisioneer Viral E-Business,Negotiation,2025-08-11,9184.74,Amanda,90
OPP1557,CUST019,Unleash Impactful Content,Closed Lost,2025-12-21,17106.37,Taylor,30
OPP1558,CUST004,Redefine Clicks-And-Mortar Networks,Closed Won,2025-10-29,8659.04,Marcus,30
OPP1559,CUST004,Reinvent B2C Platforms,Closed Lost,2025-09-07,16047.13,Anne,70
OPP1560,CUST013,Re-Intermediate Next-Generation Systems,Closed Lost,2025-10-31,1826.28,Sharon,90
OPP1561,CUST011,Implement Impactful Communities,Negotiation,2025-09-16,14816.46,Joshua,50
OPP1562,CUST015,Engage Viral Users,Closed Won,2025-10-29,12688.93,Christopher,90
OPP1563,CUST011,Transform Seamless Vortals,Closed Lost,2025-10-09,4065.26,Sara,10
OPP1564,CUST004,Synthesize Cross-Media Relationships,Closed Won,2025-07-20,14709.48,Ronald,50
OPP1565,CUST004,Harness Global E-Business,Closed Lost,2025-08-09,13499.43,Lauren,10
OPP1566,CUST014,Whiteboard World-Class E-Services,Closed Won,2025-10-18,4605.58,Marie,10
OPP1567,CUST004,Transform Plug-And-Play Systems,Lead,2025-08-07,3881.97,Julie,70
OPP1568,CUST003,Incubate End-To-End Supply-Chains,Proposal,2025-08-12,17136.89,Tiffany,50
OPP1569,CUST015,Scale User-Centric Roi,Negotiation,2025-12-20,8796.89,Wendy,10
OPP1570,CUST019,Deploy E-Business Platforms,Negotiation,2025-10-27,13201.17,Evelyn,30
OPP1571,CUST007,Repurpose End-To-End E-Commerce,Closed Won,2025-08-25,11469.77,Nathan,10
OPP1572,CUST002,Transform Seamless Communities,Proposal,2025-09-07,5077.54,Kimberly,30
OPP1573,CUST009,Target Clicks-And-Mortar Mindshare,Negotiation,2025-12-03,854.58,Jacqueline,50
OPP1574,CUST015,Maximize Cross-Media Convergence,Closed Won,2025-08-25,9122.05,Rachel,10
OPP1575,CUST010,Engineer End-To-End Methodologies,Qualified,2025-11-26,12963.54,Daniel,70
OPP1576,CUST012,Orchestrate Killer Systems,Closed Lost,2025-10-10,13140.92,Richard,30
OPP1577,CUST015,Incentivize Granular E-Markets,Lead,2025-09-23,4597.35,Jennifer,50
OPP1578,CUST019,Redefine Impactful Users,Qualified,2025-12-02,17529.66,Jamie,10
OPP1579,CUST001,Aggregate Leading-Edge Roi,Qualified,2025-11-09,10195.53,Edwin,90
OPP1580,CUST017,Mesh Collaborative Users,Closed Lost,2025-10-24,2176.54,Evan,50
OPP1581,CUST006,Architect Enterprise Initiatives,Lead,2025-12-25,15481.04,Laurie,50
OPP1582,CUST020,Embrace 24/365 Metrics,Negotiation,2025-11-29,13187.15,Tammy,30
OPP1583,CUST003,Visualize End-To-End Channels,Lead,2025-11-25,19493.17,Lauren,30
OPP1584,CUST001,Utilize Mission-Critical Interfaces,Closed Won,2025-12-20,7685.62,Jimmy,70
OPP1585,CUST011,Aggregate Strategic Metrics,Proposal,2025-07-30,1978.42,Cassandra,30
OPP1586,CUST010,Integrate Best-Of-Breed Niches,Closed Won,2025-11-15,19416.47,Michael,70
OPP1587,CUST001,Engage Integrated Paradigms,Negotiation,2025-11-13,6789.74,Aaron,50
OPP1588,CUST007,Benchmark Integrated Initiatives,Proposal,2025-09-09,9327.66,Latoya,90
OPP1589,CUST019,Strategize Customized Web-Readiness,Closed Lost,2025-08-25,14165.19,Justin,70
OPP1590,CUST003,Matrix Extensible Metrics,Qualified,2025-08-08,1361.22,Shelly,10
OPP1591,CUST001,Deliver Integrated Content,Negotiation,2025-12-13,17013.88,Jeffrey,90
OPP1592,CUST011,Enhance Cutting-Edge Technologies,Negotiation,2025-09-28,5084.26,Raven,50
OPP1593,CUST006,Engage End-To-End E-Markets,Lead,2025-08-08,8659.66,Tammy,30
OPP1594,CUST002,Innovate Customized Roi,Negotiation,2025-08-30,6989.79,Christopher,10
OPP1595,CUST004,Streamline Integrated Supply-Chains,Negotiation,2025-12-16,6786.46,Joel,90
OPP1596,CUST009,Monetize Revolutionary Networks,Proposal,2025-08-27,10007.1,Joel,10
OPP1597,CUST008,Enhance Dynamic Systems,Negotiation,2025-12-17,11023.69,Barbara,10
OPP1598,CUST018,Re-Intermediate Dynamic E-Services,Closed Lost,2025-09-10,2538.27,Ashlee,30
OPP1599,CUST014,E-Enable Plug-And-Play E-Markets,Closed Lost,2025-09-28,11682.18,Pamela,50
OPP1600,CUST018,Monetize Impactful Supply-Chains,Negotiation,2025-10-06,1074.55,Lauren,30
OPP1601,CUST020,Revolutionize Revolutionary Synergies,Closed Lost,2025-09-12,12661.15,Loretta,10
OPP1602,CUST017,Repurpose Killer Supply-Chains,Proposal,2025-07-12,13562.09,Amber,90
OPP1603,CUST005,Incentivize Proactive Architectures,Qualified,2025-07-31,16041.17,Steven,50
OPP1604,CUST018,Harness Magnetic Relationships,Lead,2025-10-23,5862.61,Jimmy,30
OPP1605,CUST012,Redefine Dot-Com Synergies,Lead,2025-12-01,10931.31,Jared,10
OPP1606,CUST007,Cultivate Clicks-And-Mortar Niches,Negotiation,2025-07-30,6039.24,Kenneth,30
OPP1607,CUST002,Matrix Revolutionary Relationships,Lead,2025-11-29,15071.8,Linda,90
OPP1608,CUST001,Empower Collaborative E-Commerce,Proposal,2025-11-20,12796.56,Kenneth,10
OPP1609,CUST007,Monetize Open-Source Convergence,Negotiation,2025-09-06,16565.02,Andrea,90
OPP1610,CUST002,Drive Magnetic Solutions,Proposal,2025-11-22,7727.96,Michael,90
OPP1611,CUST001,Enhance Open-Source Metrics,Negotiation,2025-12-28,12447.53,Elizabeth,50
OPP1612,CUST007,Evolve Clicks-And-Mortar Content,Proposal,2025-09-27,18454.53,Christopher,50
OPP1613,CUST008,Engage Customized Niches,Lead,2025-08-02,18653.69,Randall,90
OPP1614,CUST011,Repurpose Proactive Bandwidth,Proposal,2025-12-03,11887.45,Laura,30
OPP1615,CUST014,Matrix Global Eyeballs,Proposal,2025-07-17,6821.22,Jasmine,70
OPP1616,CUST002,Mesh Wireless Supply-Chains,Closed Won,2025-10-17,8492.72,Joseph,30
OPP1617,CUST017,Target Impactful Schemas,Closed Lost,2025-10-14,13295.7,Kimberly,50
OPP1618,CUST005,Synergize Virtual E-Markets,Closed Won,2025-09-16,17385.74,Traci,50
OPP1619,CUST019,Generate Efficient Paradigms,Lead,2025-09-28,11936.21,Robert,90
OPP1620,CUST017,Disintermediate B2B Supply-Chains,Proposal,2025-07-13,5304.34,Angel,50
OPP1621,CUST003,Aggregate Sticky Solutions,Closed Won,2025-08-25,13480.8,Julia,90
OPP1622,CUST002,Visualize World-Class Convergence,Closed Lost,2025-10-22,13061.21,Brittney,10
OPP1623,CUST018,Generate Best-Of-Breed Infrastructures,Closed Lost,2025-07-24,7211.97,Gary,70
OPP1624,CUST015,Strategize Wireless Architectures,Negotiation,2025-08-14,10796.2,Monica,90
OPP1625,CUST010,Seize Front-End Portals,Proposal,2025-12-19,542.33,Chase,90
OPP1626,CUST009,Matrix Vertical Interfaces,Lead,2025-09-13,11287.28,Alan,90
OPP1627,CUST020,Strategize Open-Source Synergies,Negotiation,2025-10-04,4058.65,Christian,90
OPP1628,CUST019,Leverage User-Centric E-Markets,Closed Lost,2025-09-07,16900.7,Mary,50
OPP1629,CUST004,Generate Visionary Schemas,Proposal,2025-07-23,16061.57,Christopher,90
OPP1630,CUST018,Target Cutting-Edge Channels,Closed Lost,2025-11-06,2796.8,Jason,10
OPP1631,CUST017,Benchmark Proactive Infrastructures,Closed Won,2025-11-07,7638.56,Benjamin,30
OPP1632,CUST004,Aggregate End-To-End Models,Closed Won,2025-08-08,17805.72,Gabriel,10
OPP1633,CUST002,Morph Ubiquitous Convergence,Lead,2025-07-23,10289.38,Victoria,30
OPP1634,CUST015,Incubate Leading-Edge E-Business,Lead,2025-09-09,5950.14,Julie,30
OPP1635,CUST009,Cultivate Front-End Platforms,Lead,2025-10-13,7251.43,Tracy,50
OPP1636,CUST014,Matrix User-Centric Initiatives,Proposal,2025-12-27,5587.56,Samuel,30
OPP1637,CUST004,Leverage B2B E-Services,Negotiation,2025-08-14,7619.3,Lisa,30
OPP1638,CUST015,Mesh Open-Source Supply-Chains,Proposal,2025-10-21,12627.44,John,10
OPP1639,CUST007,Disintermediate Efficient Experiences,Lead,2025-08-30,17131.59,Brett,50
OPP1640,CUST014,Deploy Frictionless Relationships,Lead,2025-07-27,3378.45,Megan,30
OPP1641,CUST018,Engage Back-End Web Services,Negotiation,2025-11-27,13454.64,Patricia,30
OPP1642,CUST016,Streamline Customized E-Business,Proposal,2025-08-16,2950.57,Daniel,30
OPP1643,CUST001,Incubate B2B Web-Readiness,Closed Lost,2025-07-24,12602.28,Steven,90
OPP1644,CUST013,Optimize End-To-End Platforms,Closed Lost,2025-08-07,6873.35,Brenda,30
OPP1645,CUST017,Disintermediate Frictionless Users,Proposal,2025-07-07,12832.16,Samantha,90
OPP1646,CUST008,Iterate Frictionless E-Services,Lead,2025-07-20,18502.95,David,70
OPP1647,CUST011,Benchmark Leading-Edge Methodologies,Negotiation,2025-12-06,13751.05,James,90
OPP1648,CUST001,Leverage B2C Models,Qualified,2025-10-20,14617.99,Robert,70
OPP1649,CUST012,Integrate Turn-Key E-Tailers,Closed Won,2025-07-05,6476.36,Tammy,90
OPP1650,CUST020,Engage Value-Added Technologies,Negotiation,2025-08-19,8979.87,Kathryn,70
OPP1651,CUST010,Brand Leading-Edge Portals,Proposal,2025-11-20,18310.96,Jeffrey,30
OPP1652,CUST012,E-Enable Viral Architectures,Closed Won,2025-09-17,8222.22,Rodney,50
OPP1653,CUST017,Disintermediate Proactive Info-Mediaries,Negotiation,2025-07-17,16305.24,Keith,90
OPP1654,CUST016,Integrate Ubiquitous Synergies,Negotiation,2025-08-11,15077.47,Melinda,50
OPP1655,CUST015,Disintermediate Cross-Platform Users,Lead,2025-11-05,6666.3,Joseph,10
OPP1656,CUST013,Reinvent Intuitive Action-Items,Qualified,2025-07-02,6237.31,Daniel,70
OPP1657,CUST012,Aggregate Real-Time Solutions,Proposal,2025-09-19,15499.72,Adam,30
OPP1658,CUST009,Aggregate Bricks-And-Clicks Markets,Qualified,2025-10-07,7847.16,Jason,30
OPP1659,CUST010,Strategize Collaborative Action-Items,Negotiation,2025-10-10,10872.22,Tanya,90
OPP1660,CUST015,Harness Plug-And-Play Convergence,Qualified,2025-08-28,17670.91,Christian,90
OPP1661,CUST015,Generate 24/365 Web Services,Closed Won,2025-09-24,16222.06,Victor,50
OPP1662,CUST020,Synergize Innovative Deliverables,Closed Won,2025-07-14,16470.28,Jessica,90
OPP1663,CUST006,Synergize Best-Of-Breed Methodologies,Negotiation,2025-10-18,14050.8,Kathy,70
OPP1664,CUST017,Utilize Best-Of-Breed Web-Readiness,Closed Lost,2025-08-18,8935.88,Angela,90
OPP1665,CUST007,Revolutionize User-Centric Initiatives,Closed Lost,2025-07-30,18161.97,Robert,50
OPP1666,CUST013,Benchmark Rich Mindshare,Closed Lost,2025-11-01,7661.78,Jessica,10
OPP1667,CUST013,Target Extensible Niches,Lead,2025-09-21,8799.28,Brenda,50
OPP1668,CUST007,Deliver Revolutionary Functionalities,Qualified,2025-07-23,10061.24,Jennifer,70
OPP1669,CUST015,Envisioneer Out-Of-The-Box E-Tailers,Negotiation,2025-11-22,7784.66,Daniel,70
OPP1670,CUST016,Synergize Best-Of-Breed E-Markets,Closed Won,2025-07-12,10634.27,Lindsey,90
OPP1671,CUST014,Incentivize Leading-Edge Solutions,Lead,2025-12-28,10808.78,Cathy,30
OPP1672,CUST005,Deliver Open-Source Communities,Lead,2025-12-25,1833.45,Tracey,50
OPP1673,CUST008,Optimize Scalable Models,Negotiation,2025-12-29,12199.33,James,50
OPP1674,CUST008,Leverage Integrated Partnerships,Negotiation,2025-11-04,4265.63,Emma,70
OPP1675,CUST006,Matrix Mission-Critical E-Tailers,Negotiation,2025-10-30,13058.01,Ann,10
OPP1676,CUST017,Synthesize Bleeding-Edge Technologies,Closed Won,2025-09-09,11355.14,Donna,30
OPP1677,CUST018,Engineer Mission-Critical E-Services,Proposal,2025-11-21,6174.35,Erin,90
OPP1678,CUST001,Optimize Web-Enabled Communities,Lead,2025-11-23,17445.54,Gwendolyn,70
OPP1679,CUST007,Disintermediate Granular Markets,Lead,2025-12-20,17144.77,Douglas,50
OPP1680,CUST016,Scale Front-End Systems,Proposal,2025-08-12,18981.99,Sharon,90
OPP1681,CUST020,Monetize Value-Added Synergies,Proposal,2025-10-26,2287.11,Toni,90
OPP1682,CUST018,Architect End-To-End Infrastructures,Closed Won,2025-07-27,13091.01,Michael,50
OPP1683,CUST011,Repurpose Virtual Solutions,Qualified,2025-08-22,9761.79,Danielle,30
OPP1684,CUST011,Brand Back-End Interfaces,Lead,2025-09-14,9865.47,Roy,50
OPP1685,CUST016,Expedite Distributed Platforms,Proposal,2025-07-14,9485.11,Jessica,90
OPP1686,CUST018,Reinvent Strategic Platforms,Negotiation,2025-08-30,1501.33,Joanna,90
OPP1687,CUST004,Extend Revolutionary Roi,Negotiation,2025-11-03,11080.44,Kaitlyn,90
OPP1688,CUST018,Facilitate Best-Of-Breed E-Commerce,Qualified,2025-08-09,8253.94,Matthew,50
OPP1689,CUST015,Whiteboard Mission-Critical Platforms,Closed Lost,2025-11-15,16124.24,Christine,50
OPP1690,CUST014,Cultivate Out-Of-The-Box Users,Closed Won,2025-08-05,2778.87,Scott,70
OPP1691,CUST011,Whiteboard Extensible Convergence,Closed Won,2025-09-17,7253.21,Brooke,10
OPP1692,CUST018,Synergize One-To-One Portals,Qualified,2025-11-05,16157.84,Timothy,50
OPP1693,CUST015,Engage Synergistic E-Markets,Closed Won,2025-09-08,6214.91,Regina,50
OPP1694,CUST020,Embrace Robust Communities,Qualified,2025-11-28,2190.44,Scott,90
OPP1695,CUST019,Transform Clicks-And-Mortar Convergence,Closed Lost,2025-12-24,8403.59,Daniel,90
OPP1696,CUST010,Deploy Frictionless Applications,Closed Won,2025-09-14,3189.59,Gwendolyn,10
OPP1697,CUST019,Implement Proactive Channels,Proposal,2025-08-09,5443.4,Andrew,70
OPP1698,CUST014,Evolve End-To-End Functionalities,Negotiation,2025-09-15,6430.19,Craig,10
OPP1699,CUST006,Maximize Intuitive Networks,Qualified,2025-09-25,8598.57,John,50
OPP1700,CUST017,Target Dot-Com Eyeballs,Lead,2025-09-03,6084.47,Rebecca,30
OPP1701,CUST006,Cultivate Out-Of-The-Box Channels,Negotiation,2025-10-18,7715.07,Maria,70
